source,target,tweet_id,type,weight
rajput_sanjeeta,Jaswind40637770,1.24173E+18,retweet,1584886707
rajput_sanjeeta,Charan31710883,1.24169E+18,retweet,1584877467
rajput_sanjeeta,RajKuma82993885,1.2417E+18,retweet,1584878360
rajput_sanjeeta,Arifkha64653317,1.24172E+18,retweet,1584884756
rajput_sanjeeta,ParamJeetDass65,1.24175E+18,retweet,1584891789
rajput_sanjeeta,Jaems59255025,1.2417E+18,retweet,1584878369
rajput_sanjeeta,karan_gujjar12,1.24175E+18,retweet,1584890114
rajput_sanjeeta,Harbir82043735,1.24174E+18,retweet,1584889563
rajput_sanjeeta,Sunny10706358,1.24174E+18,retweet,1584888991
rajput_sanjeeta,dasi_jamna,1.24169E+18,retweet,1584877140
rajput_sanjeeta,DassSudhar,1.2417E+18,retweet,1584878350
rajput_sanjeeta,Sunitasindhwan2,1.24173E+18,retweet,1584885392
rajput_sanjeeta,AartiKu02463065,1.24174E+18,retweet,1584889013
rajput_sanjeeta,RishuSh43803334,1.24171E+18,retweet,1584881869
rajput_sanjeeta,DasDalsher,1.24171E+18,retweet,1584880746
rajput_sanjeeta,33Patwa,1.24174E+18,retweet,1584889496
rajput_sanjeeta,dasssahildhaiya,1.24174E+18,retweet,1584889467
rajput_sanjeeta,GargDauli,1.24171E+18,retweet,1584881095
rajput_sanjeeta,Lakhan7862,1.2417E+18,retweet,1584878309
rajput_sanjeeta,RajaJi04638836,1.24171E+18,retweet,1584880576
rajput_sanjeeta,ajit88868707,1.2417E+18,retweet,1584878681
rajput_sanjeeta,RameshC55273919,1.24169E+18,retweet,1584877837
rajput_sanjeeta,RaviKum61739091,1.24169E+18,retweet,1584878013
rajput_sanjeeta,SudheerDas18,1.24173E+18,retweet,1584885523
rajput_sanjeeta,RajeshK82647927,1.2417E+18,retweet,1584879488
rajput_sanjeeta,KirtiTh30814739,1.24178E+18,retweet,1584898994
rajput_sanjeeta,AnkitSi34195096,1.2417E+18,retweet,1584878475
rajput_sanjeeta,Pooja93254253,1.24175E+18,retweet,1584890113
rajput_sanjeeta,mohitdash51,1.24175E+18,retweet,1584891254
rajput_sanjeeta,Moolcha08129070,1.24177E+18,retweet,1584896041
rajput_sanjeeta,78q40MDET8S59OV,1.24172E+18,retweet,1584885029
rajput_sanjeeta,GangaSa25126093,1.24172E+18,retweet,1584884118
rajput_sanjeeta,Harman29843744,1.24171E+18,retweet,1584881009
rajput_sanjeeta,Uttam88360790,1.24169E+18,retweet,1584877902
rajput_sanjeeta,VijayPa70389758,1.24171E+18,retweet,1584880630
rajput_sanjeeta,dhananj38454378,1.24173E+18,retweet,1584886717
rajput_sanjeeta,Naveeenk40,1.24171E+18,retweet,1584880584
rajput_sanjeeta,Ramesh46294202,1.24169E+18,retweet,1584877905
rajput_sanjeeta,Krishan51494756,1.24172E+18,retweet,1584885257
rajput_sanjeeta,dass59837690,1.2417E+18,retweet,1584878413
rajput_sanjeeta,VickyKu09513440,1.24174E+18,retweet,1584888636
rajput_sanjeeta,SAMAYSI52613511,1.2417E+18,retweet,1584879773
rajput_sanjeeta,Karambi1980,1.24169E+18,retweet,1584878071
rajput_sanjeeta,Sagarkhundiya8,1.2417E+18,retweet,1584879052
rajput_sanjeeta,Shobha35195901,1.24169E+18,retweet,1584877922
rajput_sanjeeta,Hema66813035,1.24173E+18,retweet,1584887454
rajput_sanjeeta,Rampalsangwan4,1.2417E+18,retweet,1584878390
rajput_sanjeeta,PMOIndia,1.24172E+18,mention,1584883984
rajput_sanjeeta,RituGup78951516,1.24172E+18,retweet,1584884918
rajput_sanjeeta,DasRajeshdhamu,1.2417E+18,retweet,1584878417
rajput_sanjeeta,dass_rammehar,1.2417E+18,retweet,1584878502
rajput_sanjeeta,ShobhaR35337402,1.24169E+18,retweet,1584877450
rajput_sanjeeta,surinder_dass7,1.24178E+18,retweet,1584899433
rajput_sanjeeta,sachinrao02,1.24176E+18,retweet,1584892727
rajput_sanjeeta,AshokKu80989065,1.24172E+18,retweet,1584884837
rajput_sanjeeta,RinkuDa72039932,1.24171E+18,retweet,1584881168
rajput_sanjeeta,Devende02865697,1.24174E+18,retweet,1584888478
rajput_sanjeeta,VikramK35793048,1.2417E+18,retweet,1584878338
rajput_sanjeeta,Kamalje19116884,1.24169E+18,retweet,1584877983
rajput_sanjeeta,SatnamK69933400,1.24173E+18,retweet,1584886348
rajput_sanjeeta,SaketKu01036088,1.24169E+18,retweet,1584877343
rajput_sanjeeta,anitaag41917208,1.24172E+18,retweet,1584883342
rajput_sanjeeta,Bulbul53198264,1.24169E+18,retweet,1584877969
rajput_sanjeeta,Sonu24121141,1.2417E+18,retweet,1584880069
rajput_sanjeeta,ReenaSa98913327,1.24171E+18,retweet,1584880633
rajput_sanjeeta,RishabP27670466,1.24172E+18,retweet,1584884128
rajput_sanjeeta,Dass1Vikram,1.24174E+18,retweet,1584888462
rajput_sanjeeta,Riya19662167,1.24171E+18,retweet,1584881747
rajput_sanjeeta,RAJVINDERdass5,1.24169E+18,retweet,1584877948
rajput_sanjeeta,ManishaLakshka1,1.2417E+18,retweet,1584878474
rajput_sanjeeta,RohitKu09251022,1.24169E+18,retweet,1584877245
rajput_sanjeeta,DasbabliMeena,1.2417E+18,retweet,1584878695
rajput_sanjeeta,DassJasvinder,1.24169E+18,retweet,1584877907
rajput_sanjeeta,Rumitkumar10,1.24171E+18,retweet,1584881427
rajput_sanjeeta,Lokesh49770388,1.24172E+18,retweet,1584883796
rajput_sanjeeta,susheel99595486,1.24174E+18,retweet,1584889002
rajput_sanjeeta,PappuVeer,1.24176E+18,retweet,1584894755
rajput_sanjeeta,AjayKum13174775,1.24169E+18,retweet,1584877803
rajput_sanjeeta,NareshSinghma20,1.24176E+18,retweet,1584893062
rajput_sanjeeta,satisharsanadas,1.24173E+18,retweet,1584887584
rajput_sanjeeta,Abhishe67931952,1.24171E+18,retweet,1584880757
rajput_sanjeeta,gurudas88258371,1.24175E+18,retweet,1584890616
rajput_sanjeeta,viPuLku43874174,1.24171E+18,retweet,1584880801
rajput_sanjeeta,RajeshK05083259,1.24171E+18,retweet,1584880885
rajput_sanjeeta,VineshChhitra,1.24169E+18,retweet,1584877880
rajput_sanjeeta,PuranCh27023917,1.2417E+18,retweet,1584878166
rajput_sanjeeta,ishendra1234,1.24174E+18,retweet,1584888510
rajput_sanjeeta,AnkitSindhwani4,1.2417E+18,retweet,1584878214
rajput_sanjeeta,Shiv61534738,1.24169E+18,retweet,1584877972
rajput_sanjeeta,Qt_Nita,1.2417E+18,retweet,1584879300
rajput_sanjeeta,DassiAnjali,1.24171E+18,retweet,1584881908
rajput_sanjeeta,RAJENDR92474055,1.2417E+18,retweet,1584878832
rajput_sanjeeta,UnsKaloh,1.24172E+18,retweet,1584885258
rajput_sanjeeta,Rinku82730958,1.24171E+18,retweet,1584881730
rajput_sanjeeta,kirtipatel9456,1.24169E+18,retweet,1584877960
rajput_sanjeeta,Ranjeetdhbvn,1.24174E+18,retweet,1584888468
rajput_sanjeeta,Chandra16876258,1.24172E+18,retweet,1584884305
rajput_sanjeeta,Kuldeep86342261,1.24176E+18,retweet,1584893538
rajput_sanjeeta,BalbirS01002956,1.24172E+18,retweet,1584882970
rajput_sanjeeta,Sandeep06128916,1.24169E+18,retweet,1584877505
rajput_sanjeeta,VishalD12234423,1.2417E+18,retweet,1584878452
rajput_sanjeeta,9812757522sunil,1.24173E+18,retweet,1584887364
rajput_sanjeeta,KomalDa71826592,1.24176E+18,retweet,1584892917
rajput_sanjeeta,HariSha21270625,1.2417E+18,retweet,1584878558
rajput_sanjeeta,USRana13,1.24176E+18,retweet,1584894509
rajput_sanjeeta,SeemaSa51901447,1.2417E+18,retweet,1584878182
rajput_sanjeeta,Pramoddasckt,1.24172E+18,retweet,1584884384
rajput_sanjeeta,HavhGl8KsTzpI7x,1.2417E+18,retweet,1584879130
rajput_sanjeeta,KashmiriDass7,1.24176E+18,retweet,1584893107
rajput_sanjeeta,Rajiv33308152,1.24177E+18,retweet,1584895123
rajput_sanjeeta,das_jaldeep,1.2417E+18,retweet,1584878200
rajput_sanjeeta,Rahul_dasss,1.24176E+18,retweet,1584892510
rajput_sanjeeta,Ompraka81953156,1.24169E+18,retweet,1584878026
rajput_sanjeeta,VivekKu32259421,1.24169E+18,retweet,1584877148
rajput_sanjeeta,anurag22g,1.24175E+18,retweet,1584892354
rajput_sanjeeta,0sX52NTwPk01BIK,1.2417E+18,retweet,1584878432
rajput_sanjeeta,Kuldeep19385548,1.24174E+18,retweet,1584888285
rajput_sanjeeta,JasmarDass,1.24174E+18,retweet,1584889894
rajput_sanjeeta,2qRanjeetsingh,1.24171E+18,retweet,1584881411
rajput_sanjeeta,Monu30105354,1.24169E+18,retweet,1584877753
rajput_sanjeeta,Dineshdas1983,1.24176E+18,retweet,1584893857
rajput_sanjeeta,TulsiVasava2,1.24173E+18,retweet,1584885677
rajput_sanjeeta,Kanav00562859,1.24169E+18,retweet,1584877997
rajput_sanjeeta,HPratyaksh,1.24172E+18,retweet,1584885114
rajput_sanjeeta,cooldahiya1234,1.24176E+18,retweet,1584892938
rajput_sanjeeta,Rajende93248730,1.24175E+18,retweet,1584890447
rajput_sanjeeta,Bajaj86907376,1.24169E+18,retweet,1584877722
rajput_sanjeeta,Satbir08865863,1.24173E+18,retweet,1584887597
rajput_sanjeeta,MeenuRa46513211,1.24177E+18,retweet,1584895778
rajput_sanjeeta,LalitMidi,1.2417E+18,retweet,1584878459
rajput_sanjeeta,Raju29567203,1.2417E+18,retweet,1584878889
rajput_sanjeeta,PinkiVe44132527,1.24177E+18,retweet,1584895723
rajput_sanjeeta,sehwag94,1.2417E+18,retweet,1584878616
rajput_sanjeeta,Sitaram85630679,1.24172E+18,retweet,1584884820
ArjunDa91280219,DdSCRvfISeH1O2G,1.24176E+18,retweet,1584892918
ArjunDa91280219,AmrutPa34615316,1.2417E+18,retweet,1584878638
SelfRspectFirst,narendramodi,1.2417E+18,mention,1584879135
SelfRspectFirst,AnkitSindhwani6,1.24171E+18,retweet,1584880649
SelfRspectFirst,Manishasisodi15,1.2417E+18,retweet,1584879756
SelfRspectFirst,RinkuDa72039932,1.24171E+18,retweet,1584881467
SelfRspectFirst,Kavita61496443,1.24171E+18,retweet,1584880533
SelfRspectFirst,JaydevSaha7,1.24169E+18,retweet,1584878131
SelfRspectFirst,RanaG43549403,1.24169E+18,retweet,1584877629
SelfRspectFirst,Champalal4027,1.24171E+18,retweet,1584881454
SelfRspectFirst,Yogeshkharb5,1.24169E+18,retweet,1584878131
SelfRspectFirst,WHO,1.24169E+18,mention,1584877549
SelfRspectFirst,HemantDass18,1.24173E+18,retweet,1584886982
SelfRspectFirst,RajaJi04638836,1.2417E+18,retweet,1584880465
SelfRspectFirst,MANISHS18426321,1.24169E+18,retweet,1584877843
SelfRspectFirst,Lovely15021482,1.2417E+18,retweet,1584878317
SelfRspectFirst,Muslimg39391679,1.2417E+18,retweet,1584878600
SelfRspectFirst,dasi_jamna,1.24169E+18,retweet,1584877752
SelfRspectFirst,Nisha_Sinha5k,1.2417E+18,retweet,1584879328
SelfRspectFirst,Dk39135901,1.2417E+18,retweet,1584878133
SelfRspectFirst,Ayush50511626,1.24169E+18,retweet,1584877717
SelfRspectFirst,PriyaSi46570066,1.24171E+18,retweet,1584882738
SelfRspectFirst,Harshit9399,1.24169E+18,retweet,1584877631
SelfRspectFirst,Rajeshkhanguda1,1.24175E+18,retweet,1584891617
SelfRspectFirst,Dineshdas1983,1.2417E+18,retweet,1584880373
SelfRspectFirst,Aarti85907573,1.24169E+18,retweet,1584877774
SelfRspectFirst,sehwag94,1.2417E+18,retweet,1584878693
kumarashok2509,rashtrapatibhvn,1.24172E+18,mention,1584883383
kumarashok2509,WHO,1.24171E+18,mention,1584881759
kumarashok2509,narendramodi,1.24171E+18,mention,1584881759
kumarashok2509,AtamDas4,1.24173E+18,retweet,1584887116
kumarashok2509,Shobha35195901,1.24176E+18,retweet,1584893671
kumarashok2509,Shikha01226240,1.24171E+18,retweet,1584881863
kumarashok2509,manuyadav1312,1.2417E+18,retweet,1584880394
kumarashok2509,SaintRampalJiM,1.24171E+18,mention,1584881759
kumarashok2509,SatlokChannel,1.2417E+18,mention,1584878954
kumarashok2509,Rocky27645883,1.24171E+18,retweet,1584881866
kumarashok2509,RD45788948,1.24171E+18,retweet,1584881945
kumarashok2509,RajuOnkare,1.2417E+18,retweet,1584879814
kumarashok2509,AnkitSi34195096,1.24171E+18,retweet,1584881673
kumarashok2509,Bhanuda33024381,1.24172E+18,retweet,1584883496
kumarashok2509,Dass1Vikram,1.24172E+18,retweet,1584884625
VKDass11,SaintRampalJiM_,1.24177E+18,mention,1584897076
VKDass11,OmpalSi07735386,1.24177E+18,retweet,1584897038
VKDass11,PMOIndia,1.24177E+18,mention,1584897076
VKDass11,AshokKu39178280,1.24177E+18,retweet,1584897101
kabirputra,3M7HD0wL4IuSCg1,1.24169E+18,retweet,1584877825
kabirputra,ashwanikumar097,1.24169E+18,retweet,1584877737
kabirputra,PappuVeer,1.2417E+18,retweet,1584879133
kabirputra,InderdassR,1.2417E+18,retweet,1584878486
kabirputra,VivekKu32259421,1.24169E+18,retweet,1584878082
kabirputra,BhardwajKrishma,1.24172E+18,retweet,1584884304
kabirputra,Taruna74169734,1.2417E+18,retweet,1584878863
kabirputra,Harisin13499386,1.2417E+18,retweet,1584878575
kabirputra,ShishpalK1,1.24169E+18,retweet,1584877655
kabirputra,SanjayD10784783,1.2417E+18,retweet,1584878351
kabirputra,PuranCh27023917,1.24169E+18,retweet,1584877897
kabirputra,SeemaSa51901447,1.24169E+18,retweet,1584877764
kabirputra,VishalD12234423,1.2417E+18,retweet,1584878338
kabirputra,RAJVINDERdass5,1.24169E+18,retweet,1584877707
kabirputra,navin_daas,1.24169E+18,retweet,1584877599
kabirputra,RASunartii,1.24169E+18,retweet,1584877791
kabirputra,Vijeshsiwal9,1.24175E+18,retweet,1584890112
kabirputra,ArjunDa09695250,1.24169E+18,retweet,1584878094
kabirputra,Mithile20045677,1.2417E+18,retweet,1584878171
kabirputra,Bulbul_khatak,1.2417E+18,retweet,1584879934
kabirputra,Ayush50511626,1.24169E+18,retweet,1584878072
kabirputra,Monudas98779278,1.24169E+18,retweet,1584877628
kabirputra,R7665144195,1.24169E+18,retweet,1584877698
kabirputra,Qt_Nita,1.2417E+18,retweet,1584879267
kabirputra,AshokKo95141373,1.24171E+18,retweet,1584881103
kabirputra,AnuPrajapati17,1.24173E+18,retweet,1584887637
kabirputra,Pramoddasckt,1.24171E+18,retweet,1584881823
Mithile20045677,pinkisinhmar,1.24177E+18,retweet,1584895285
SonuDas0009497,BazzadAnil,1.24176E+18,retweet,1584893019
SonuDas0009497,SaintRampalJiM,1.24177E+18,mention,1584896986
SonuDas0009497,PMOIndia,1.24177E+18,mention,1584896986
SonuDas0009497,SatlokChannel,1.24173E+18,mention,1584887218
ommishra198,VinitJatain,1.24178E+18,retweet,1584897619
ommishra198,narendramodi,1.24174E+18,mention,1584889919
ommishra198,ParamJeetDass65,1.24176E+18,retweet,1584892454
ommishra198,JaswalPalak,1.24176E+18,retweet,1584893188
ommishra198,NareshD88837538,1.24175E+18,retweet,1584891113
ommishra198,Ramesh46294202,1.24175E+18,retweet,1584891853
ommishra198,AnkitSindhwani4,1.2417E+18,retweet,1584878242
ommishra198,karan_gujjar12,1.24175E+18,retweet,1584890858
ommishra198,RajKuma28504997,1.24175E+18,retweet,1584890085
ommishra198,gurudas88258371,1.24175E+18,retweet,1584891342
ommishra198,SHEETAL10948164,1.24176E+18,retweet,1584893640
ommishra198,ManonKumarChou1,1.2417E+18,retweet,1584878814
ommishra198,AnkitMi38512385,1.24175E+18,retweet,1584890865
ommishra198,SaintRampalJiM,1.24174E+18,mention,1584889877
ommishra198,PMOIndia,1.24174E+18,mention,1584889877
ommishra198,TulsiVasava2,1.24175E+18,retweet,1584890569
ommishra198,Inderje01340571,1.24179E+18,retweet,1584901729
ommishra198,BansiwalMiss,1.24175E+18,retweet,1584890671
ommishra198,sunilpa91586085,1.24179E+18,retweet,1584900009
ommishra198,chanchaltanwar6,1.24174E+18,retweet,1584889704
Real_Heena,SATISHK17649998,1.24176E+18,retweet,1584893499
Real_Heena,Mddass3,1.24176E+18,retweet,1584893855
Real_Heena,PrabhuBairwa3,1.24175E+18,retweet,1584891291
Real_Heena,NarayanDasKori1,1.2417E+18,retweet,1584878688
Real_Heena,SumanSh53650399,1.2417E+18,retweet,1584878445
Real_Heena,RanaKashmir3,1.24172E+18,retweet,1584883562
Real_Heena,AJ24173035,1.2417E+18,retweet,1584879343
Real_Heena,Mukeslg100,1.24171E+18,retweet,1584881276
Real_Heena,VickyJi80917886,1.24173E+18,retweet,1584887481
Real_Heena,JagdishRathwa2,1.24171E+18,retweet,1584881500
Real_Heena,NeerajK33274282,1.24171E+18,retweet,1584882590
Real_Heena,ArunaBen8,1.24173E+18,retweet,1584887336
Real_Heena,Payal56851826,1.2417E+18,retweet,1584878954
Real_Heena,Parmenderhooda1,1.24178E+18,retweet,1584898546
Real_Heena,MadadRobby,1.24175E+18,retweet,1584890212
Real_Heena,Bhanuda33024381,1.24171E+18,retweet,1584881738
Real_Heena,Manjeet59659133,1.2417E+18,retweet,1584878132
Real_Heena,Rimpi08872661,1.24175E+18,retweet,1584890264
Real_Heena,KulhriaPk,1.2417E+18,retweet,1584878741
Real_Heena,DrRaj42945208,1.24175E+18,retweet,1584890086
Real_Heena,RajeshD52214967,1.24173E+18,retweet,1584887445
Real_Heena,Jogendrasahu143,1.24172E+18,retweet,1584884934
Real_Heena,R7Hczg77iQVoNPI,1.24172E+18,retweet,1584884156
Real_Heena,MudditD,1.24173E+18,retweet,1584886553
Real_Heena,AshokKo95141373,1.2417E+18,retweet,1584880335
Real_Heena,GurdeepKaur1956,1.24171E+18,retweet,1584880843
Real_Heena,meenara40756612,1.24171E+18,retweet,1584881732
Real_Heena,Aayra81602161,1.24174E+18,retweet,1584887862
Real_Heena,Sukhbir49648079,1.24174E+18,retweet,1584888034
Real_Heena,rrrr747476512,1.24173E+18,retweet,1584885327
Real_Heena,Rhauldev,1.24174E+18,retweet,1584888964
Real_Heena,DahiyaKayamat,1.24176E+18,retweet,1584893305
Real_Heena,Satenderkumar61,1.24169E+18,retweet,1584877434
Real_Heena,AMITKUMARKHIC10,1.24172E+18,retweet,1584885039
Real_Heena,Ankit30603453,1.24174E+18,retweet,1584887715
Real_Heena,SunilDasManikp5,1.24173E+18,retweet,1584885980
Real_Heena,Parveen33515770,1.24171E+18,retweet,1584880731
Real_Heena,RamniwasDass18,1.24172E+18,retweet,1584884253
Real_Heena,MeeraSh77113323,1.24173E+18,retweet,1584886114
Real_Heena,sukhpal43556796,1.24171E+18,retweet,1584882622
Real_Heena,Bulbul_khatak,1.24171E+18,retweet,1584882703
Real_Heena,RanaG43549403,1.2417E+18,retweet,1584879371
Real_Heena,RajkumarPainter,1.24169E+18,retweet,1584878067
Real_Heena,Sonidasi7,1.24174E+18,retweet,1584889218
Real_Heena,Champalal4027,1.24174E+18,retweet,1584888932
Real_Heena,anitaag41917208,1.24171E+18,retweet,1584882008
Real_Heena,DdSCRvfISeH1O2G,1.24172E+18,retweet,1584884750
Real_Heena,PawanPahal3,1.24177E+18,retweet,1584895300
Real_Heena,sanjusahrawat,1.24176E+18,retweet,1584894582
Real_Heena,Real_Rohit98,1.24171E+18,retweet,1584882745
Real_Heena,das_dalchand,1.24177E+18,retweet,1584895758
Real_Heena,Abhishe67931952,1.24171E+18,retweet,1584881740
Real_Heena,SandeepMachal9,1.24177E+18,retweet,1584896618
Real_Heena,RajKuma82993885,1.2417E+18,retweet,1584879108
Real_Heena,Jyoti92651697,1.2417E+18,retweet,1584879196
Real_Heena,dasi_jamna,1.2417E+18,retweet,1584879279
Real_Heena,Dk39135901,1.24172E+18,retweet,1584883615
Real_Heena,Subhash35137121,1.2417E+18,retweet,1584879781
Real_Heena,BhaskerMahinder,1.24177E+18,retweet,1584895275
Real_Heena,Manju_Sharma1,1.24173E+18,retweet,1584887490
Real_Heena,Taruna74169734,1.2417E+18,retweet,1584879680
Real_Heena,satpal13414,1.24178E+18,retweet,1584897342
Real_Heena,Charan31710883,1.24173E+18,retweet,1584886391
Real_Heena,AzadPar83561128,1.24173E+18,retweet,1584885841
Real_Heena,virenderchopr16,1.24171E+18,retweet,1584882148
Real_Heena,DaasLalit,1.24172E+18,retweet,1584884169
Real_Heena,OnkarBanjara3,1.24174E+18,retweet,1584888457
Real_Heena,Chhannudas4,1.24179E+18,retweet,1584901047
Real_Heena,Aayush63360875,1.24175E+18,retweet,1584891655
Real_Heena,Inder29468,1.24177E+18,retweet,1584895594
Real_Heena,karan_gujjar12,1.24171E+18,retweet,1584882444
Real_Heena,SUPREME88724123,1.24173E+18,retweet,1584887200
Real_Heena,AshokDakp,1.24173E+18,retweet,1584885468
Real_Heena,Skumar59455021,1.24172E+18,retweet,1584883880
Real_Heena,Sunitasindhwan2,1.24173E+18,retweet,1584885464
Real_Heena,DurgPal61218480,1.24169E+18,retweet,1584877444
Real_Heena,RishuSh43803334,1.24171E+18,retweet,1584881311
Real_Heena,Golu81704202,1.24172E+18,retweet,1584885052
Real_Heena,Sushila60274761,1.24171E+18,retweet,1584881187
Real_Heena,SeemaSa51901447,1.2417E+18,retweet,1584878597
Real_Heena,RohitRa18247818,1.24175E+18,retweet,1584891956
Real_Heena,Lakhan7862,1.24174E+18,retweet,1584889717
Real_Heena,Kudp5,1.24176E+18,retweet,1584892946
Real_Heena,RishabP27670466,1.24172E+18,retweet,1584883673
Real_Heena,Muslimg39391679,1.2417E+18,retweet,1584880041
Real_Heena,dass_devilal,1.24174E+18,retweet,1584889576
Real_Heena,AmitJan52838093,1.24172E+18,retweet,1584885239
Real_Heena,AayshaSingh7,1.24178E+18,retweet,1584898830
Real_Heena,Appu19653793,1.24172E+18,retweet,1584884141
Real_Heena,Kanav00562859,1.24169E+18,retweet,1584877709
Real_Heena,Susheel62049979,1.24171E+18,retweet,1584882302
Real_Heena,Mihel26712451,1.24171E+18,retweet,1584882103
Real_Heena,KirtiTh30814739,1.24178E+18,retweet,1584899013
Real_Heena,Nisha75681754,1.24174E+18,retweet,1584888731
Real_Heena,Y1UxIPgByghtlv1,1.2417E+18,retweet,1584880002
Real_Heena,Kabeerputra,1.24175E+18,retweet,1584890499
Real_Heena,Ompraka45041282,1.24174E+18,retweet,1584889041
Real_Heena,mohitdash51,1.2417E+18,retweet,1584879731
Real_Heena,NareshSinghma19,1.24171E+18,retweet,1584881905
Real_Heena,Harman29843744,1.24171E+18,retweet,1584880903
Real_Heena,RamKuma48501559,1.24172E+18,retweet,1584884181
Real_Heena,birbhan_saini,1.2417E+18,retweet,1584879094
Real_Heena,ManishaLakshka1,1.24171E+18,retweet,1584881396
Real_Heena,BhardwajKrishma,1.24172E+18,retweet,1584883642
Real_Heena,DileepJaimaa47,1.2417E+18,retweet,1584880419
Real_Heena,Assn2000gmailc1,1.2417E+18,retweet,1584878355
Real_Heena,Chandra50301363,1.24171E+18,retweet,1584881056
Real_Heena,dhananj38454378,1.24173E+18,retweet,1584886563
Real_Heena,SBsingh18073080,1.2417E+18,retweet,1584879837
Real_Heena,GajbhiyeSurekha,1.2417E+18,retweet,1584878928
Real_Heena,Rajeshmadina3,1.2417E+18,retweet,1584879057
Real_Heena,Jyotikame1,1.24175E+18,retweet,1584891473
Real_Heena,DasPravinder,1.24173E+18,retweet,1584885915
Real_Heena,Krishan51494756,1.24172E+18,retweet,1584885061
Real_Heena,TulsiRamDewanga,1.24173E+18,retweet,1584886972
Real_Heena,Ramkuma70541618,1.24176E+18,retweet,1584893971
Real_Heena,Karambi1980,1.24175E+18,retweet,1584891838
Real_Heena,HK29908374,1.2417E+18,retweet,1584879069
Real_Heena,DasbabliMeena,1.2417E+18,retweet,1584878284
Real_Heena,VijayDasPawar,1.24171E+18,retweet,1584882276
Real_Heena,DrDineshDarsha2,1.24177E+18,retweet,1584896665
Real_Heena,RaviKum61739091,1.24171E+18,retweet,1584882312
Real_Heena,AnjuRan65013705,1.2417E+18,retweet,1584879727
Real_Heena,MukeshD69876702,1.24173E+18,retweet,1584885422
Real_Heena,DasRajeshdhamu,1.24174E+18,retweet,1584887695
Real_Heena,official_Happy_,1.24171E+18,retweet,1584882215
Real_Heena,Rajeshkhanguda1,1.2417E+18,retweet,1584879855
Real_Heena,AnitaKu99915470,1.24177E+18,retweet,1584895012
Real_Heena,Naseebs05461992,1.24175E+18,retweet,1584890112
Real_Heena,ShobhaR35337402,1.2417E+18,retweet,1584880020
Real_Heena,Baljeet96126377,1.24171E+18,retweet,1584881480
Real_Heena,SudeshDasi3,1.2417E+18,retweet,1584878869
Real_Heena,AshokKu80989065,1.24172E+18,retweet,1584884834
Real_Heena,Raju29567203,1.2417E+18,retweet,1584878183
Real_Heena,Basantp54857331,1.24173E+18,retweet,1584887104
Real_Heena,mayurijoshi77,1.24171E+18,retweet,1584881063
Real_Heena,Devende02865697,1.2417E+18,retweet,1584878923
Real_Heena,SehrawatSemi,1.24176E+18,retweet,1584893458
Real_Heena,Shubham46647210,1.24173E+18,retweet,1584885439
Real_Heena,SatnamK69933400,1.24173E+18,retweet,1584887252
Real_Heena,ShishpalK1,1.24171E+18,retweet,1584882165
Real_Heena,Subhash91266048,1.24171E+18,retweet,1584882659
Real_Heena,ManonKumarChou1,1.24172E+18,retweet,1584884805
Real_Heena,VedpalDhanda,1.24172E+18,retweet,1584885106
Real_Heena,KishorB32517083,1.24171E+18,retweet,1584880635
Real_Heena,Bharpur22221584,1.24172E+18,retweet,1584883031
Real_Heena,Sonu24121141,1.24172E+18,retweet,1584884284
Real_Heena,KamalnarayanD20,1.24169E+18,retweet,1584877708
Real_Heena,mehra_harshdeep,1.24175E+18,retweet,1584891192
Real_Heena,ArjunDa91280219,1.24172E+18,retweet,1584883617
Real_Heena,Anubhav9779,1.24178E+18,retweet,1584898670
Real_Heena,miss_preeti_,1.2417E+18,retweet,1584879376
Real_Heena,Dharmen20701426,1.2417E+18,retweet,1584880135
Real_Heena,dhimanshab,1.24171E+18,retweet,1584881498
Real_Heena,Sagarkhundiya8,1.24171E+18,retweet,1584881324
Real_Heena,RohitSh82883632,1.2417E+18,retweet,1584879447
Real_Heena,Ravinde70857669,1.24171E+18,retweet,1584881054
Real_Heena,pooja08879,1.24172E+18,retweet,1584883690
Real_Heena,Ayush06531307,1.24171E+18,retweet,1584882626
Real_Heena,ItsAnjaliID,1.24172E+18,retweet,1584883182
Real_Heena,SatishK23636294,1.24177E+18,retweet,1584897108
Real_Heena,Lokesh49770388,1.2417E+18,retweet,1584880207
Real_Heena,PriyaSi46570066,1.24171E+18,retweet,1584882798
Real_Heena,Qt_Neha,1.24173E+18,retweet,1584886944
Real_Heena,Neelamharsana,1.24175E+18,retweet,1584891054
Real_Heena,AjayKum13174775,1.24173E+18,retweet,1584885319
Real_Heena,Bittoyadav4,1.2417E+18,retweet,1584879504
Real_Heena,Jaems59255025,1.2417E+18,retweet,1584878978
Real_Heena,NareshSinghma20,1.24178E+18,retweet,1584898621
Real_Heena,Rajvind18349791,1.24171E+18,retweet,1584882458
Real_Heena,VinitJatain,1.24174E+18,retweet,1584889939
Real_Heena,DassRohit5,1.24177E+18,retweet,1584895679
Real_Heena,JaiNara313,1.24172E+18,retweet,1584884847
Real_Heena,satisharsanadas,1.24179E+18,retweet,1584900038
Real_Heena,bhardajp,1.24171E+18,retweet,1584881379
Real_Heena,RavinKu63834201,1.24173E+18,retweet,1584886378
Real_Heena,Rani45384656,1.24171E+18,retweet,1584881452
Real_Heena,BobbyAman4,1.24171E+18,retweet,1584881561
